pipeline_type,opt_sequence,circuit_type,num_qubits,status,error,Gate Count,Circuit Depth,2Q Count,2Q Depth
random_sample,qlego-bqskit_GroupSingleQuditGatePassPass -> qlego-bqskit_IterativeScanningGateRemovalPassPass -> qlego-qiskit_OptimizeCliffordsPass -> qlego-qiskit_CollectMultiQBlocksPass -> qlego-qiskit_RemoveIdentityEquivalentPass -> qlego-qiskit_OptimizeSwapBeforeMeasurePass,Half Adder Circuit,15,success,,629.0,309.0,380.0,224.0
random_sample,qlego-bqskit_GroupSingleQuditGatePassPass -> qlego-bqskit_IterativeScanningGateRemovalPassPass -> qlego-qiskit_OptimizeCliffordsPass -> qlego-qiskit_CollectMultiQBlocksPass -> qlego-qiskit_RemoveIdentityEquivalentPass -> qlego-qiskit_OptimizeSwapBeforeMeasurePass,BV Circuit,5,success,,27.0,15.0,2.0,2.0
random_sample,qlego-bqskit_GroupSingleQuditGatePassPass -> qlego-bqskit_IterativeScanningGateRemovalPassPass -> qlego-qiskit_OptimizeCliffordsPass -> qlego-qiskit_CollectMultiQBlocksPass -> qlego-qiskit_RemoveIdentityEquivalentPass -> qlego-qiskit_OptimizeSwapBeforeMeasurePass,BV Circuit,10,success,,56.0,32.0,7.0,7.0
random_sample,qlego-bqskit_GroupSingleQuditGatePassPass -> qlego-bqskit_IterativeScanningGateRemovalPassPass -> qlego-qiskit_OptimizeCliffordsPass -> qlego-qiskit_CollectMultiQBlocksPass -> qlego-qiskit_RemoveIdentityEquivalentPass -> qlego-qiskit_OptimizeSwapBeforeMeasurePass,BV Circuit,15,success,,104.0,53.0,19.0,15.0
random_sample,qlego-bqskit_GroupSingleQuditGatePassPass -> qlego-bqskit_IterativeScanningGateRemovalPassPass -> qlego-qiskit_OptimizeCliffordsPass -> qlego-qiskit_CollectMultiQBlocksPass -> qlego-qiskit_RemoveIdentityEquivalentPass -> qlego-qiskit_OptimizeSwapBeforeMeasurePass,BV Circuit,20,success,,133.0,79.0,24.0,24.0
random_sample,qlego-bqskit_GroupSingleQuditGatePassPass -> qlego-bqskit_IterativeScanningGateRemovalPassPass -> qlego-qiskit_OptimizeCliffordsPass -> qlego-qiskit_CollectMultiQBlocksPass -> qlego-qiskit_RemoveIdentityEquivalentPass -> qlego-qiskit_OptimizeSwapBeforeMeasurePass,Graph State Circuit,5,success,,56.0,34.0,11.0,10.0
random_sample,qlego-bqskit_GroupSingleQuditGatePassPass -> qlego-bqskit_IterativeScanningGateRemovalPassPass -> qlego-qiskit_OptimizeCliffordsPass -> qlego-qiskit_CollectMultiQBlocksPass -> qlego-qiskit_RemoveIdentityEquivalentPass -> qlego-qiskit_OptimizeSwapBeforeMeasurePass,Graph State Circuit,10,success,,112.0,38.0,22.0,11.0
random_sample,qlego-bqskit_GroupSingleQuditGatePassPass -> qlego-bqskit_IterativeScanningGateRemovalPassPass -> qlego-qiskit_OptimizeCliffordsPass -> qlego-qiskit_CollectMultiQBlocksPass -> qlego-qiskit_RemoveIdentityEquivalentPass -> qlego-qiskit_OptimizeSwapBeforeMeasurePass,Graph State Circuit,15,success,,177.0,41.0,42.0,22.0
random_sample,qlego-bqskit_GroupSingleQuditGatePassPass -> qlego-bqskit_IterativeScanningGateRemovalPassPass -> qlego-qiskit_OptimizeCliffordsPass -> qlego-qiskit_CollectMultiQBlocksPass -> qlego-qiskit_RemoveIdentityEquivalentPass -> qlego-qiskit_OptimizeSwapBeforeMeasurePass,Graph State Circuit,20,success,,230.0,40.0,50.0,22.0
random_sample,qlego-qiskit_Optimize1qGateSimpleCommutationPass -> qlego-tket_FullPeepholeOptimizePass -> qlego-qiskit_CollectCliffordsPass -> qlego-tket_SynthesiseTketPass -> qlego-qiskit_RemoveIdentityEquivalentPass -> qlego-tket_DelayMeasuresPass,DJ Circuit,5,success,,53.0,15.0,4.0,4.0
random_sample,qlego-qiskit_Optimize1qGateSimpleCommutationPass -> qlego-tket_FullPeepholeOptimizePass -> qlego-qiskit_CollectCliffordsPass -> qlego-tket_SynthesiseTketPass -> qlego-qiskit_RemoveIdentityEquivalentPass -> qlego-tket_DelayMeasuresPass,DJ Circuit,10,success,,83.0,30.0,9.0,9.0
random_sample,qlego-qiskit_Optimize1qGateSimpleCommutationPass -> qlego-tket_FullPeepholeOptimizePass -> qlego-qiskit_CollectCliffordsPass -> qlego-tket_SynthesiseTketPass -> qlego-qiskit_RemoveIdentityEquivalentPass -> qlego-tket_DelayMeasuresPass,DJ Circuit,15,success,,143.0,45.0,14.0,14.0
random_sample,qlego-qiskit_Optimize1qGateSimpleCommutationPass -> qlego-tket_FullPeepholeOptimizePass -> qlego-qiskit_CollectCliffordsPass -> qlego-tket_SynthesiseTketPass -> qlego-qiskit_RemoveIdentityEquivalentPass -> qlego-tket_DelayMeasuresPass,DJ Circuit,20,success,,208.0,65.0,19.0,19.0
random_sample,qlego-qiskit_Optimize1qGateSimpleCommutationPass -> qlego-tket_FullPeepholeOptimizePass -> qlego-qiskit_CollectCliffordsPass -> qlego-tket_SynthesiseTketPass -> qlego-qiskit_RemoveIdentityEquivalentPass -> qlego-tket_DelayMeasuresPass,GHZ Circuit,5,success,,14.0,10.0,4.0,4.0
random_sample,qlego-qiskit_Optimize1qGateSimpleCommutationPass -> qlego-tket_FullPeepholeOptimizePass -> qlego-qiskit_CollectCliffordsPass -> qlego-tket_SynthesiseTketPass -> qlego-qiskit_RemoveIdentityEquivalentPass -> qlego-tket_DelayMeasuresPass,GHZ Circuit,10,success,,24.0,15.0,9.0,9.0
random_sample,qlego-qiskit_Optimize1qGateSimpleCommutationPass -> qlego-tket_FullPeepholeOptimizePass -> qlego-qiskit_CollectCliffordsPass -> qlego-tket_SynthesiseTketPass -> qlego-qiskit_RemoveIdentityEquivalentPass -> qlego-tket_DelayMeasuresPass,GHZ Circuit,15,success,,34.0,20.0,14.0,14.0
random_sample,qlego-qiskit_Optimize1qGateSimpleCommutationPass -> qlego-tket_FullPeepholeOptimizePass -> qlego-qiskit_CollectCliffordsPass -> qlego-tket_SynthesiseTketPass -> qlego-qiskit_RemoveIdentityEquivalentPass -> qlego-tket_DelayMeasuresPass,GHZ Circuit,20,success,,44.0,25.0,19.0,19.0
random_sample,qlego-qiskit_Optimize1qGateSimpleCommutationPass -> qlego-tket_FullPeepholeOptimizePass -> qlego-qiskit_CollectCliffordsPass -> qlego-tket_SynthesiseTketPass -> qlego-qiskit_RemoveIdentityEquivalentPass -> qlego-tket_DelayMeasuresPass,Grover Circuit,5,success,,1394.0,807.0,164.0,141.0
random_sample,qlego-qiskit_Optimize1qGateSimpleCommutationPass -> qlego-tket_FullPeepholeOptimizePass -> qlego-qiskit_CollectCliffordsPass -> qlego-tket_SynthesiseTketPass -> qlego-qiskit_RemoveIdentityEquivalentPass -> qlego-tket_DelayMeasuresPass,Grover Circuit,10,failed,Timeout: pipeline exceeded 50s,,,,
random_sample,qlego-qiskit_Optimize1qGateSimpleCommutationPass -> qlego-tket_FullPeepholeOptimizePass -> qlego-qiskit_CollectCliffordsPass -> qlego-tket_SynthesiseTketPass -> qlego-qiskit_RemoveIdentityEquivalentPass -> qlego-tket_DelayMeasuresPass,Grover Circuit,15,failed,Timeout: pipeline exceeded 50s,,,,
random_sample,qlego-qiskit_Optimize1qGateSimpleCommutationPass -> qlego-tket_FullPeepholeOptimizePass -> qlego-qiskit_CollectCliffordsPass -> qlego-tket_SynthesiseTketPass -> qlego-qiskit_RemoveIdentityEquivalentPass -> qlego-tket_DelayMeasuresPass,Grover Circuit,20,failed,Timeout: pipeline exceeded 50s,,,,
random_sample,qlego-qiskit_Optimize1qGateSimpleCommutationPass -> qlego-tket_FullPeepholeOptimizePass -> qlego-qiskit_CollectCliffordsPass -> qlego-tket_SynthesiseTketPass -> qlego-qiskit_RemoveIdentityEquivalentPass -> qlego-tket_DelayMeasuresPass,QFT Circuit,5,success,,185.0,92.0,20.0,16.0
random_sample,qlego-qiskit_Optimize1qGateSimpleCommutationPass -> qlego-tket_FullPeepholeOptimizePass -> qlego-qiskit_CollectCliffordsPass -> qlego-tket_SynthesiseTketPass -> qlego-qiskit_RemoveIdentityEquivalentPass -> qlego-tket_DelayMeasuresPass,QFT Circuit,10,success,,830.0,246.0,90.0,46.0
random_sample,qlego-qiskit_Optimize1qGateSimpleCommutationPass -> qlego-tket_FullPeepholeOptimizePass -> qlego-qiskit_CollectCliffordsPass -> qlego-tket_SynthesiseTketPass -> qlego-qiskit_RemoveIdentityEquivalentPass -> qlego-tket_DelayMeasuresPass,QFT Circuit,15,success,,1810.0,370.0,210.0,74.0
random_sample,qlego-qiskit_Optimize1qGateSimpleCommutationPass -> qlego-tket_FullPeepholeOptimizePass -> qlego-qiskit_CollectCliffordsPass -> qlego-tket_SynthesiseTketPass -> qlego-qiskit_RemoveIdentityEquivalentPass -> qlego-tket_DelayMeasuresPass,QFT Circuit,20,success,,3190.0,480.0,380.0,94.0
random_sample,qlego-qiskit_Optimize1qGateSimpleCommutationPass -> qlego-tket_FullPeepholeOptimizePass -> qlego-qiskit_CollectCliffordsPass -> qlego-tket_SynthesiseTketPass -> qlego-qiskit_RemoveIdentityEquivalentPass -> qlego-tket_DelayMeasuresPass,Amplitude Estimation Circuit,5,success,,185.0,104.0,20.0,18.0
random_sample,qlego-qiskit_Optimize1qGateSimpleCommutationPass -> qlego-tket_FullPeepholeOptimizePass -> qlego-qiskit_CollectCliffordsPass -> qlego-tket_SynthesiseTketPass -> qlego-qiskit_RemoveIdentityEquivalentPass -> qlego-tket_DelayMeasuresPass,Amplitude Estimation Circuit,10,success,,795.0,274.0,90.0,50.0
random_sample,qlego-qiskit_Optimize1qGateSimpleCommutationPass -> qlego-tket_FullPeepholeOptimizePass -> qlego-qiskit_CollectCliffordsPass -> qlego-tket_SynthesiseTketPass -> qlego-qiskit_RemoveIdentityEquivalentPass -> qlego-tket_DelayMeasuresPass,Amplitude Estimation Circuit,15,success,,1765.0,469.0,210.0,90.0
random_sample,qlego-qiskit_Optimize1qGateSimpleCommutationPass -> qlego-tket_FullPeepholeOptimizePass -> qlego-qiskit_CollectCliffordsPass -> qlego-tket_SynthesiseTketPass -> qlego-qiskit_RemoveIdentityEquivalentPass -> qlego-tket_DelayMeasuresPass,Quantum Phase Estimation Circuit,5,success,,168.0,87.0,19.0,17.0
random_sample,qlego-qiskit_Optimize1qGateSimpleCommutationPass -> qlego-tket_FullPeepholeOptimizePass -> qlego-qiskit_CollectCliffordsPass -> qlego-tket_SynthesiseTketPass -> qlego-qiskit_RemoveIdentityEquivalentPass -> qlego-tket_DelayMeasuresPass,Quantum Phase Estimation Circuit,10,success,,754.0,225.0,85.0,45.0
random_sample,qlego-qiskit_Optimize1qGateSimpleCommutationPass -> qlego-tket_FullPeepholeOptimizePass -> qlego-qiskit_CollectCliffordsPass -> qlego-tket_SynthesiseTketPass -> qlego-qiskit_RemoveIdentityEquivalentPass -> qlego-tket_DelayMeasuresPass,Quantum Phase Estimation Circuit,15,success,,1788.0,438.0,209.0,85.0
random_sample,qlego-qiskit_Optimize1qGateSimpleCommutationPass -> qlego-tket_FullPeepholeOptimizePass -> qlego-qiskit_CollectCliffordsPass -> qlego-tket_SynthesiseTketPass -> qlego-qiskit_RemoveIdentityEquivalentPass -> qlego-tket_DelayMeasuresPass,Quantum Phase Estimation Circuit,20,success,,3078.0,644.0,379.0,133.0
random_sample,qlego-qiskit_Optimize1qGateSimpleCommutationPass -> qlego-tket_FullPeepholeOptimizePass -> qlego-qiskit_CollectCliffordsPass -> qlego-tket_SynthesiseTketPass -> qlego-qiskit_RemoveIdentityEquivalentPass -> qlego-tket_DelayMeasuresPass,W State Circuit,5,success,,83.0,34.0,8.0,8.0
random_sample,qlego-qiskit_Optimize1qGateSimpleCommutationPass -> qlego-tket_FullPeepholeOptimizePass -> qlego-qiskit_CollectCliffordsPass -> qlego-tket_SynthesiseTketPass -> qlego-qiskit_RemoveIdentityEquivalentPass -> qlego-tket_DelayMeasuresPass,W State Circuit,10,success,,208.0,74.0,18.0,13.0
random_sample,qlego-qiskit_Optimize1qGateSimpleCommutationPass -> qlego-tket_FullPeepholeOptimizePass -> qlego-qiskit_CollectCliffordsPass -> qlego-tket_SynthesiseTketPass -> qlego-qiskit_RemoveIdentityEquivalentPass -> qlego-tket_DelayMeasuresPass,W State Circuit,15,success,,313.0,105.0,28.0,19.0
random_sample,qlego-qiskit_Optimize1qGateSimpleCommutationPass -> qlego-tket_FullPeepholeOptimizePass -> qlego-qiskit_CollectCliffordsPass -> qlego-tket_SynthesiseTketPass -> qlego-qiskit_RemoveIdentityEquivalentPass -> qlego-tket_DelayMeasuresPass,W State Circuit,20,success,,428.0,214.0,38.0,38.0
random_sample,qlego-qiskit_Optimize1qGateSimpleCommutationPass -> qlego-tket_FullPeepholeOptimizePass -> qlego-qiskit_CollectCliffordsPass -> qlego-tket_SynthesiseTketPass -> qlego-qiskit_RemoveIdentityEquivalentPass -> qlego-tket_DelayMeasuresPass,Half Adder Circuit,5,success,,174.0,78.0,19.0,17.0
random_sample,qlego-qiskit_Optimize1qGateSimpleCommutationPass -> qlego-tket_FullPeepholeOptimizePass -> qlego-qiskit_CollectCliffordsPass -> qlego-tket_SynthesiseTketPass -> qlego-qiskit_RemoveIdentityEquivalentPass -> qlego-tket_DelayMeasuresPass,Half Adder Circuit,15,success,,1125.0,423.0,155.0,88.0
random_sample,qlego-qiskit_Optimize1qGateSimpleCommutationPass -> qlego-tket_FullPeepholeOptimizePass -> qlego-qiskit_CollectCliffordsPass -> qlego-tket_SynthesiseTketPass -> qlego-qiskit_RemoveIdentityEquivalentPass -> qlego-tket_DelayMeasuresPass,BV Circuit,5,success,,31.0,18.0,2.0,2.0
random_sample,qlego-qiskit_Optimize1qGateSimpleCommutationPass -> qlego-tket_FullPeepholeOptimizePass -> qlego-qiskit_CollectCliffordsPass -> qlego-tket_SynthesiseTketPass -> qlego-qiskit_RemoveIdentityEquivalentPass -> qlego-tket_DelayMeasuresPass,BV Circuit,10,success,,63.0,15.0,4.0,4.0
random_sample,qlego-qiskit_Optimize1qGateSimpleCommutationPass -> qlego-tket_FullPeepholeOptimizePass -> qlego-qiskit_CollectCliffordsPass -> qlego-tket_SynthesiseTketPass -> qlego-qiskit_RemoveIdentityEquivalentPass -> qlego-tket_DelayMeasuresPass,BV Circuit,15,success,,96.0,33.0,7.0,7.0
random_sample,qlego-qiskit_Optimize1qGateSimpleCommutationPass -> qlego-tket_FullPeepholeOptimizePass -> qlego-qiskit_CollectCliffordsPass -> qlego-tket_SynthesiseTketPass -> qlego-qiskit_RemoveIdentityEquivalentPass -> qlego-tket_DelayMeasuresPass,BV Circuit,20,success,,93.0,35.0,9.0,9.0
random_sample,qlego-qiskit_Optimize1qGateSimpleCommutationPass -> qlego-tket_FullPeepholeOptimizePass -> qlego-qiskit_CollectCliffordsPass -> qlego-tket_SynthesiseTketPass -> qlego-qiskit_RemoveIdentityEquivalentPass -> qlego-tket_DelayMeasuresPass,Graph State Circuit,5,success,,40.0,19.0,5.0,4.0
random_sample,qlego-qiskit_Optimize1qGateSimpleCommutationPass -> qlego-tket_FullPeepholeOptimizePass -> qlego-qiskit_CollectCliffordsPass -> qlego-tket_SynthesiseTketPass -> qlego-qiskit_RemoveIdentityEquivalentPass -> qlego-tket_DelayMeasuresPass,Graph State Circuit,10,success,,90.0,26.0,10.0,5.0
random_sample,qlego-qiskit_Optimize1qGateSimpleCommutationPass -> qlego-tket_FullPeepholeOptimizePass -> qlego-qiskit_CollectCliffordsPass -> qlego-tket_SynthesiseTketPass -> qlego-qiskit_RemoveIdentityEquivalentPass -> qlego-tket_DelayMeasuresPass,Graph State Circuit,15,success,,140.0,24.0,15.0,3.0
random_sample,qlego-qiskit_Optimize1qGateSimpleCommutationPass -> qlego-tket_FullPeepholeOptimizePass -> qlego-qiskit_CollectCliffordsPass -> qlego-tket_SynthesiseTketPass -> qlego-qiskit_RemoveIdentityEquivalentPass -> qlego-tket_DelayMeasuresPass,Graph State Circuit,20,success,,210.0,24.0,20.0,6.0
random_sample,qlego-bqskit_GroupSingleQuditGatePassPass -> qlego-qiskit_CommutativeCancellationPass -> qlego-qiskit_OptimizeCliffordsPass -> qlego-qiskit_Collect2qBlocksPass -> qlego-qiskit_RemoveFinalResetPass,DJ Circuit,5,success,,39.0,18.0,7.0,7.0
random_sample,qlego-bqskit_GroupSingleQuditGatePassPass -> qlego-qiskit_CommutativeCancellationPass -> qlego-qiskit_OptimizeCliffordsPass -> qlego-qiskit_Collect2qBlocksPass -> qlego-qiskit_RemoveFinalResetPass,DJ Circuit,10,success,,94.0,38.0,24.0,24.0
random_sample,qlego-bqskit_GroupSingleQuditGatePassPass -> qlego-qiskit_CommutativeCancellationPass -> qlego-qiskit_OptimizeCliffordsPass -> qlego-qiskit_Collect2qBlocksPass -> qlego-qiskit_RemoveFinalResetPass,DJ Circuit,15,success,,148.0,66.0,44.0,43.0
random_sample,qlego-bqskit_GroupSingleQuditGatePassPass -> qlego-qiskit_CommutativeCancellationPass -> qlego-qiskit_OptimizeCliffordsPass -> qlego-qiskit_Collect2qBlocksPass -> qlego-qiskit_RemoveFinalResetPass,DJ Circuit,20,success,,202.0,89.0,64.0,62.0
random_sample,qlego-bqskit_GroupSingleQuditGatePassPass -> qlego-qiskit_CommutativeCancellationPass -> qlego-qiskit_OptimizeCliffordsPass -> qlego-qiskit_Collect2qBlocksPass -> qlego-qiskit_RemoveFinalResetPass,GHZ Circuit,5,success,,7.0,7.0,4.0,4.0
random_sample,qlego-bqskit_GroupSingleQuditGatePassPass -> qlego-qiskit_CommutativeCancellationPass -> qlego-qiskit_OptimizeCliffordsPass -> qlego-qiskit_Collect2qBlocksPass -> qlego-qiskit_RemoveFinalResetPass,GHZ Circuit,10,success,,12.0,12.0,9.0,9.0
random_sample,qlego-bqskit_GroupSingleQuditGatePassPass -> qlego-qiskit_CommutativeCancellationPass -> qlego-qiskit_OptimizeCliffordsPass -> qlego-qiskit_Collect2qBlocksPass -> qlego-qiskit_RemoveFinalResetPass,GHZ Circuit,15,success,,17.0,17.0,14.0,14.0
random_sample,qlego-bqskit_GroupSingleQuditGatePassPass -> qlego-qiskit_CommutativeCancellationPass -> qlego-qiskit_OptimizeCliffordsPass -> qlego-qiskit_Collect2qBlocksPass -> qlego-qiskit_RemoveFinalResetPass,GHZ Circuit,20,success,,22.0,22.0,19.0,19.0
random_sample,qlego-bqskit_GroupSingleQuditGatePassPass -> qlego-qiskit_CommutativeCancellationPass -> qlego-qiskit_OptimizeCliffordsPass -> qlego-qiskit_Collect2qBlocksPass -> qlego-qiskit_RemoveFinalResetPass,Grover Circuit,5,success,,811.0,623.0,390.0,356.0
random_sample,qlego-bqskit_GroupSingleQuditGatePassPass -> qlego-qiskit_CommutativeCancellationPass -> qlego-qiskit_OptimizeCliffordsPass -> qlego-qiskit_Collect2qBlocksPass -> qlego-qiskit_RemoveFinalResetPass,Grover Circuit,10,failed,Timeout: pipeline exceeded 50s,,,,
random_sample,qlego-bqskit_GroupSingleQuditGatePassPass -> qlego-qiskit_CommutativeCancellationPass -> qlego-qiskit_OptimizeCliffordsPass -> qlego-qiskit_Collect2qBlocksPass -> qlego-qiskit_RemoveFinalResetPass,Grover Circuit,15,failed,Timeout: pipeline exceeded 50s,,,,
random_sample,qlego-bqskit_GroupSingleQuditGatePassPass -> qlego-qiskit_CommutativeCancellationPass -> qlego-qiskit_OptimizeCliffordsPass -> qlego-qiskit_Collect2qBlocksPass -> qlego-qiskit_RemoveFinalResetPass,Grover Circuit,20,failed,Timeout: pipeline exceeded 50s,,,,
random_sample,qlego-bqskit_GroupSingleQuditGatePassPass -> qlego-qiskit_CommutativeCancellationPass -> qlego-qiskit_OptimizeCliffordsPass -> qlego-qiskit_Collect2qBlocksPass -> qlego-qiskit_RemoveFinalResetPass,QFT Circuit,5,success,,77.0,52.0,32.0,28.0
random_sample,qlego-bqskit_GroupSingleQuditGatePassPass -> qlego-qiskit_CommutativeCancellationPass -> qlego-qiskit_OptimizeCliffordsPass -> qlego-qiskit_Collect2qBlocksPass -> qlego-qiskit_RemoveFinalResetPass,QFT Circuit,10,success,,354.0,183.0,189.0,114.0
random_sample,qlego-bqskit_GroupSingleQuditGatePassPass -> qlego-qiskit_CommutativeCancellationPass -> qlego-qiskit_OptimizeCliffordsPass -> qlego-qiskit_Collect2qBlocksPass -> qlego-qiskit_RemoveFinalResetPass,QFT Circuit,15,success,,882.0,377.0,522.0,252.0
random_sample,qlego-bqskit_GroupSingleQuditGatePassPass -> qlego-qiskit_CommutativeCancellationPass -> qlego-qiskit_OptimizeCliffordsPass -> qlego-qiskit_Collect2qBlocksPass -> qlego-qiskit_RemoveFinalResetPass,QFT Circuit,20,success,,1589.0,561.0,959.0,392.0
random_sample,qlego-bqskit_GroupSingleQuditGatePassPass -> qlego-qiskit_CommutativeCancellationPass -> qlego-qiskit_OptimizeCliffordsPass -> qlego-qiskit_Collect2qBlocksPass -> qlego-qiskit_RemoveFinalResetPass,Amplitude Estimation Circuit,5,success,,296.0,244.0,54.0,54.0
random_sample,qlego-bqskit_GroupSingleQuditGatePassPass -> qlego-qiskit_CommutativeCancellationPass -> qlego-qiskit_OptimizeCliffordsPass -> qlego-qiskit_Collect2qBlocksPass -> qlego-qiskit_RemoveFinalResetPass,Amplitude Estimation Circuit,10,success,,8003.0,6817.0,1193.0,1136.0
random_sample,qlego-bqskit_GroupSingleQuditGatePassPass -> qlego-qiskit_CommutativeCancellationPass -> qlego-qiskit_OptimizeCliffordsPass -> qlego-qiskit_Collect2qBlocksPass -> qlego-qiskit_RemoveFinalResetPass,Amplitude Estimation Circuit,15,success,,246571.0,213301.0,33230.0,32993.0
random_sample,qlego-bqskit_GroupSingleQuditGatePassPass -> qlego-qiskit_CommutativeCancellationPass -> qlego-qiskit_OptimizeCliffordsPass -> qlego-qiskit_Collect2qBlocksPass -> qlego-qiskit_RemoveFinalResetPass,Quantum Phase Estimation Circuit,5,success,,81.0,64.0,32.0,32.0
random_sample,qlego-bqskit_GroupSingleQuditGatePassPass -> qlego-qiskit_CommutativeCancellationPass -> qlego-qiskit_OptimizeCliffordsPass -> qlego-qiskit_Collect2qBlocksPass -> qlego-qiskit_RemoveFinalResetPass,Quantum Phase Estimation Circuit,10,success,,354.0,186.0,182.0,117.0
random_sample,qlego-bqskit_GroupSingleQuditGatePassPass -> qlego-qiskit_CommutativeCancellationPass -> qlego-qiskit_OptimizeCliffordsPass -> qlego-qiskit_Collect2qBlocksPass -> qlego-qiskit_RemoveFinalResetPass,Quantum Phase Estimation Circuit,15,success,,892.0,373.0,492.0,252.0
random_sample,qlego-bqskit_GroupSingleQuditGatePassPass -> qlego-qiskit_CommutativeCancellationPass -> qlego-qiskit_OptimizeCliffordsPass -> qlego-qiskit_Collect2qBlocksPass -> qlego-qiskit_RemoveFinalResetPass,Quantum Phase Estimation Circuit,20,success,,1644.0,626.0,959.0,418.0
random_sample,qlego-bqskit_GroupSingleQuditGatePassPass -> qlego-qiskit_CommutativeCancellationPass -> qlego-qiskit_OptimizeCliffordsPass -> qlego-qiskit_Collect2qBlocksPass -> qlego-qiskit_RemoveFinalResetPass,W State Circuit,5,success,,73.0,45.0,8.0,6.0
random_sample,qlego-bqskit_GroupSingleQuditGatePassPass -> qlego-qiskit_CommutativeCancellationPass -> qlego-qiskit_OptimizeCliffordsPass -> qlego-qiskit_Collect2qBlocksPass -> qlego-qiskit_RemoveFinalResetPass,W State Circuit,10,success,,163.0,90.0,18.0,11.0
random_sample,qlego-bqskit_GroupSingleQuditGatePassPass -> qlego-qiskit_CommutativeCancellationPass -> qlego-qiskit_OptimizeCliffordsPass -> qlego-qiskit_Collect2qBlocksPass -> qlego-qiskit_RemoveFinalResetPass,W State Circuit,15,success,,253.0,135.0,28.0,16.0
